row_id,split,daily_social_media_hours,sleep_hours,screen_time_before_sleep,physical_activity,social_interaction_level,academic_performance,usage_intensity_cluster_id,usage_intensity_cluster_name,lifestyle_health_cluster_id,lifestyle_health_cluster_name,social_behavior_cluster_id,social_behavior_cluster_name,stress_pattern_cluster_id,stress_pattern_cluster_name,combined_persona
159,train,7.5,8.0,2.0,0.7,medium,3.25,1,Heavy Daytime Social Media Users,0,Healthy Lifestyle Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Healthy Lifestyle Users | Low Activity Moderate Social Users | High Stress Users
1505,validation,3.6,7.4,1.3,1.8,low,3.33,0,Light / Rested Users,0,Healthy Lifestyle Users,0,Socially Isolated Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Socially Isolated Users | Low Stress Users
3024,validation,5.8,5.2,2.2,1.2,low,2.58,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Socially Isolated Users | High Stress Users
1773,validation,6.1,5.0,2.8,0.3,medium,2.42,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
2180,validation,4.4,5.6,2.2,1.1,medium,3.01,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,2,Moderately Social Users,0,Low Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Moderately Social Users | Low Stress Users
1266,validation,4.2,7.3,1.5,1.5,medium,3.16,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
3607,validation,4.3,7.4,1.5,0.8,high,3.21,0,Light / Rested Users,0,Healthy Lifestyle Users,1,Low Activity Moderate Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Low Activity Moderate Social Users | Low Stress Users
493,validation,4.8,6.7,1.4,0.3,low,2.44,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,0,Low Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Socially Isolated Users | Low Stress Users
634,validation,2.2,5.4,1.2,0.8,medium,2.33,0,Light / Rested Users,1,Lifestyle Risk Users,2,Moderately Social Users,1,High Stress Users,Light / Rested Users | Lifestyle Risk Users | Moderately Social Users | High Stress Users
2919,validation,5.0,5.9,0.8,0.1,low,2.08,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Socially Isolated Users | High Stress Users
79,validation,1.1,7.2,1.0,0.6,medium,3.13,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
3032,validation,6.5,6.0,2.1,1.0,high,2.2,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
1156,validation,1.1,8.6,2.3,0.5,low,3.68,0,Light / Rested Users,0,Healthy Lifestyle Users,0,Socially Isolated Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Socially Isolated Users | Low Stress Users
1981,validation,5.6,5.7,1.8,0.1,high,2.29,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
453,validation,1.0,4.1,1.3,0.4,low,2.22,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,0,Low Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Socially Isolated Users | Low Stress Users
2031,validation,5.7,6.7,1.2,1.2,high,3.17,1,Heavy Daytime Social Media Users,0,Healthy Lifestyle Users,1,Low Activity Moderate Social Users,0,Low Stress Users,Heavy Daytime Social Media Users | Healthy Lifestyle Users | Low Activity Moderate Social Users | Low Stress Users
3067,validation,8.0,5.1,0.7,1.6,medium,2.32,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
1096,validation,5.8,7.2,1.1,0.4,low,2.69,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,0,Low Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Socially Isolated Users | Low Stress Users
1174,validation,3.0,6.2,0.8,1.1,low,3.96,0,Light / Rested Users,0,Healthy Lifestyle Users,0,Socially Isolated Users,1,High Stress Users,Light / Rested Users | Healthy Lifestyle Users | Socially Isolated Users | High Stress Users
718,validation,2.3,4.3,0.9,0.1,high,3.27,1,Heavy Daytime Social Media Users,0,Healthy Lifestyle Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Healthy Lifestyle Users | Low Activity Moderate Social Users | High Stress Users
3584,validation,4.1,5.7,2.6,1.9,low,2.32,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Socially Isolated Users | High Stress Users
1253,validation,2.9,7.2,2.3,1.2,medium,3.76,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2983,validation,7.4,4.8,2.2,0.3,low,2.03,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Socially Isolated Users | High Stress Users
2796,validation,6.4,5.6,2.0,1.6,high,2.31,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
304,validation,6.7,7.0,2.2,0.7,high,2.61,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,0,Low Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | Low Stress Users
2492,validation,6.3,5.4,1.6,0.7,high,2.21,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
1923,validation,5.9,4.2,2.8,0.7,low,2.33,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Socially Isolated Users | High Stress Users
55,validation,7.4,8.6,0.9,0.0,low,2.3,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,0,Low Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Socially Isolated Users | Low Stress Users
522,validation,4.7,8.2,2.7,0.3,high,3.04,0,Light / Rested Users,0,Healthy Lifestyle Users,1,Low Activity Moderate Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Low Activity Moderate Social Users | Low Stress Users
1617,validation,3.7,6.5,0.9,1.2,medium,3.06,1,Heavy Daytime Social Media Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Heavy Daytime Social Media Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2374,validation,4.1,6.1,3.0,0.9,low,2.76,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Socially Isolated Users | High Stress Users
1204,validation,1.2,8.8,0.9,1.9,high,3.61,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2907,validation,4.8,5.3,2.7,0.9,medium,2.24,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
3489,validation,4.5,5.8,2.5,1.4,medium,2.92,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,2,Moderately Social Users,0,Low Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Moderately Social Users | Low Stress Users
3006,validation,1.7,9.0,0.8,0.4,medium,3.63,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2367,validation,5.0,6.4,1.8,1.2,high,2.87,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,0,Low Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | Low Stress Users
734,validation,2.5,5.4,2.3,0.5,high,3.43,2,Heavy Night Social Media Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Heavy Night Social Media Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
902,validation,1.3,5.7,1.1,1.3,low,3.74,0,Light / Rested Users,0,Healthy Lifestyle Users,0,Socially Isolated Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Socially Isolated Users | Low Stress Users
1325,validation,3.3,6.9,1.9,1.5,high,3.58,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
1827,validation,5.7,6.3,1.0,1.5,high,2.76,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,2,Moderately Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Moderately Social Users | High Stress Users
2251,validation,4.7,6.1,2.7,1.9,medium,3.03,2,Heavy Night Social Media Users,0,Healthy Lifestyle Users,2,Moderately Social Users,1,High Stress Users,Heavy Night Social Media Users | Healthy Lifestyle Users | Moderately Social Users | High Stress Users
1473,validation,5.3,5.4,1.9,1.3,medium,2.96,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
305,validation,3.8,4.8,1.9,0.2,high,3.97,2,Heavy Night Social Media Users,0,Healthy Lifestyle Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Night Social Media Users | Healthy Lifestyle Users | Low Activity Moderate Social Users | High Stress Users
2900,validation,7.4,5.1,2.1,1.7,high,2.55,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
3275,validation,4.5,4.9,3.0,0.6,low,2.74,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,0,Low Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Socially Isolated Users | Low Stress Users
1909,validation,1.8,8.0,1.2,1.9,medium,4.0,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2280,validation,4.3,6.0,2.6,1.3,medium,2.86,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,2,Moderately Social Users,0,Low Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Moderately Social Users | Low Stress Users
270,validation,4.2,5.7,1.0,0.1,high,2.77,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
1480,validation,2.4,7.6,2.4,1.1,high,3.56,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2990,validation,7.8,4.1,2.4,0.1,medium,2.05,2,Heavy Night Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Night Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
400,validation,7.1,6.5,1.6,0.3,medium,2.03,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
2121,validation,3.5,6.3,2.2,1.6,medium,3.2,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2458,validation,7.4,4.8,0.6,0.4,medium,2.17,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
2718,validation,6.9,5.3,1.7,1.9,low,2.29,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Socially Isolated Users | High Stress Users
3317,validation,1.9,7.5,1.7,1.6,high,3.35,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
1759,validation,2.1,8.0,1.0,0.3,high,3.57,0,Light / Rested Users,0,Healthy Lifestyle Users,1,Low Activity Moderate Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Low Activity Moderate Social Users | Low Stress Users
546,validation,1.7,8.6,0.9,1.7,low,2.36,0,Light / Rested Users,0,Healthy Lifestyle Users,0,Socially Isolated Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Socially Isolated Users | Low Stress Users
746,validation,7.0,4.5,1.6,0.4,medium,2.83,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,1,Low Activity Moderate Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Low Activity Moderate Social Users | High Stress Users
1391,validation,1.5,7.7,1.1,1.8,low,3.93,0,Light / Rested Users,0,Healthy Lifestyle Users,0,Socially Isolated Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Socially Isolated Users | Low Stress Users
2834,validation,6.0,5.9,1.5,1.6,high,2.65,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,2,Moderately Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Moderately Social Users | High Stress Users
1160,validation,7.7,7.5,1.4,0.1,low,2.24,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,0,Socially Isolated Users,0,Low Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Socially Isolated Users | Low Stress Users
1057,validation,7.1,5.7,1.2,2.0,medium,3.83,1,Heavy Daytime Social Media Users,0,Healthy Lifestyle Users,2,Moderately Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Healthy Lifestyle Users | Moderately Social Users | High Stress Users
2080,validation,1.5,6.1,1.6,1.1,medium,3.25,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
551,validation,1.9,5.6,2.3,1.9,medium,2.8,2,Heavy Night Social Media Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Heavy Night Social Media Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
3120,validation,2.0,7.3,1.9,1.6,medium,3.86,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2366,validation,1.4,7.3,2.3,1.7,low,3.81,0,Light / Rested Users,0,Healthy Lifestyle Users,0,Socially Isolated Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Socially Isolated Users | Low Stress Users
1610,validation,1.9,7.5,0.7,1.4,low,3.88,0,Light / Rested Users,0,Healthy Lifestyle Users,0,Socially Isolated Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Socially Isolated Users | Low Stress Users
2924,validation,2.9,7.7,0.6,0.6,high,3.13,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
1783,validation,4.5,5.9,1.4,1.1,medium,2.67,1,Heavy Daytime Social Media Users,1,Lifestyle Risk Users,2,Moderately Social Users,1,High Stress Users,Heavy Daytime Social Media Users | Lifestyle Risk Users | Moderately Social Users | High Stress Users
1246,validation,1.3,7.1,0.7,0.8,high,3.53,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
3674,validation,2.9,7.0,0.9,1.7,high,3.22,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
2751,validation,1.4,7.7,0.9,0.6,medium,3.14,0,Light / Rested Users,0,Healthy Lifestyle Users,2,Moderately Social Users,0,Low Stress Users,Light / Rested Users | Healthy Lifestyle Users | Moderately Social Users | Low Stress Users
